"HUD ID Number","Project Name","Project Address","Project City","Project State","Project ZIP Code","County","Total Number of Units","Total Low-Income Units","Compliance Monitoring Status"
"CAA20150020","CENTRAL AVENUE VILLAGE SQUARE","1060 EAST 53RD STREET","LOS ANGELES","CA","90011","Los Angeles County","45","44","Not Indicated"
"CAA20150026","FIGUEROA SENIOR HOUSING","5503 SOUTH FIGUEROA STREET","LOS ANGELES","CA","90037","Los Angeles County","66","65","Not Indicated"
"CAA20150033","HOLLENBECK TERRACE APARTMENTS","610 S. ST. LOUIS STREET","LOS ANGELES","CA","90023","Los Angeles County","97","96","Not Indicated"
"CAA20150035","JEFFERSON TOWNHOMES / CUNNINGHAM VILLAGE","1693 WEST JEFFERSON BLVD.","LOS ANGELES","CA","90016","Los Angeles County","65","64","Not Indicated"
"CAA20150039","LAS BRISAS APARTMENTS","4339 ELIZABETH STREET","CUDAHY","CA","90201","Los Angeles County","100","99","Not Indicated"
"CAA20150042","LAUREL VILLAGE","9700 LAUREL CANYON BOULEVARD","LOS ANGELES","CA","91331","Los Angeles County","80","79","Not Indicated"
"CAA20150044","LONG BEACH + 21ST APARTMENTS","2114 LONG BEACH BOULEVARD","LONG BEACH","CA","90806","Los Angeles County","41","40","Not Indicated"
"CAA20150051","NAVY VILLAGE (AKA BLUE BUTTERFLY VILLAGE)","2213 BLUE BUTTERFLY WAY","LOS ANGELES","CA","90732","Los Angeles County","74","73","Not Indicated"
"CAA20150053","NORTHWEST MANOR I","985 N. RAYMOND AVENUE","PASADENA","CA","91103","Los Angeles County","44","44","Not Indicated"
"CAA20150056","ONE WILKINS PLACE APARTMENTS","1071 EAST 48TH STREET","LOS ANGELES","CA","90011","Los Angeles County","18","17","Not Indicated"
"CAA20150059","PATH VILLAS AT DEL REY (AKA COURTLEIGH VILLAS)","11738 COURTLEIGH DRIVE","LOS ANGELES","CA","90066","Los Angeles County","23","22","Not Indicated"
"CAA20150064","ROBERTA STEPHENS VILLAS I + II","1035 EAST 27TH STREET","LOS ANGELES","CA","90011","Los Angeles County","40","39","Not Indicated"
"CAA20150066","ROYAL VISTA TERRACE","1310 ROYAL OAKS DRIVE","DUARTE","CA","91010","Los Angeles County","75","74","Not Indicated"
"CAA20150075","STEP UP ON COLORADO","520 COLORADO AVENUE","SANTA MONICA","CA","90401","Los Angeles County","34","32","Not Indicated"
"CAA20150081","TEAGUE TERRACE (AKA EAGLE VISTA)","4260 EAGLE ROCK BLVD.","LOS ANGELES","CA","90065","Los Angeles County","56","55","Not Indicated"
"CAA20150083","THE EXCHANGE AT GATEWAY APARTMENTS","10562 SANTA FE DRIVE","EL MONTE","CA","91731","Los Angeles County","132","131","Not Indicated"
"CAA20150085","THE SIX (AKA CARONDELET APARTMENTS)","811 S. CARONDELET STREET","LOS ANGELES","CA","90057","Los Angeles County","52","50","Not Indicated"
"CAA20150091","VERMONT MANZANITA","1225 S. VERMONT AVENUE","LOS ANGELES","CA","90006","Los Angeles County","40","39","Not Indicated"
"CAA20150092","VERMONT VILLAS","16304 S. VERMONT AVENUE","LOS ANGELES","CA","90247","Los Angeles County","79","80","Not Indicated"
"CAA20150100","WHITTIER PLACE HOUSING","4125 WHITTIER BLVD.","LOS ANGELES","CA","90023","Los Angeles County","25","24","Not Indicated"
"CAA20150101","WILLIAM PENN MANOR","7025 FRIENDS AVENUE","WHITTIER","CA","90602","Los Angeles County","75","74","Not Indicated"
"CAA20151009","CRENSHAW FAMILY APARTMENTS","5110 CRENSHAW BLVD.","LOS ANGELES","CA","90043","Los Angeles County","32","31","Not Indicated"
"CAA20151025","PLAYA SENIOR AFFORDABLE HOUSING","12481 W. FIELDING CIRCLE","LOS ANGELES","CA","90094","Los Angeles County","83","82","Not Indicated"
"CAA20151028","SEA MIST TOWERS","1451 ATLANTIC AVENUE","LONG BEACH","CA","90813","Los Angeles County","75","74","Not Indicated"
"CAA20151029","THE BERENDOS","226 BERENDO STREET","LOS ANGELES","CA","90004","Los Angeles County","72","70","Not Indicated"
"CAA20151030","THE PARK PLAZA","960 W. 62ND PLACE","LOS ANGELES","CA","90044","Los Angeles County","79","78","Not Indicated"
"CAA20151034","VERNON FAMILY APARTMENTS","4675 EAST 52ND DRIVE","VERNON","CA","90058","Los Angeles County","45","44","Not Indicated"
"CAA20151035","VETERAN VILLAGE OF GLENDALE","327 SALEM STREET","GLENDALE","CA","91203","Los Angeles County","44","43","Not Indicated"
"CAA20152003","BALDWIN PARK TRANSIT CENTER APARTMENTS","14332 EAST RAMONA BOULEVARD","BALDWIN PARK","CA","91706","Los Angeles County","70","69","Not Indicated"
"CAA20152011","MARTHA BRYANT MANOR","8300 SOUTH HOOVE STREET MAIL BOX 309","LOS ANGELES","CA","90044","Los Angeles County","77","76","Not Indicated"
"CAA20152016","WILSHIRE MANOR","616 SOUTH NORMANDIE AVENUE","LOS ANGELES","CA","90005","Los Angeles County","283","280","Not Indicated"
"CAA20156273","EXCHANGE AT GATEWAY APARTMENTS","10562 SANTA FE DR","EL MONTE","CA","91731","Los Angeles County","132","131","Not Indicated"
"CAA20156275","HARDING AVE APTS","124 HARDING AVE","SAN FERNANDO","CA","91340","Los Angeles County","29","28","Not Indicated"
"CAA20156277","LONG BEACH & 21ST APTS","2114 LONG BEACH BLVD","LONG BEACH","CA","90806","Los Angeles County","41","40","Not Indicated"
"CAA20156280","PATH VILLAS AT DEL REY","11734 COURTLEIGH DR","LOS ANGELES","CA","90066","Los Angeles County","23","22","Not Indicated"
"CAA20156283","THE SIX","811 S CARONDELET ST","LOS ANGELES","CA","90057","Los Angeles County","52","50","Not Indicated"
"CAA20156286","VERMONT VILLAS","16304 S VERMONT AVE","GARDENA","CA","90247","Los Angeles County","79","78","Not Indicated"
"CAA20156287","WHITTIER PLACE HOUSING (SITE A)","4125 WHITTIER BLVD","LOS ANGELES","CA","90023","Los Angeles County","25","24","Not Indicated"
"CAA20156288","WILLIAM PENN MANOR","7025 FRIENDS AVE","WHITTIER","CA","90602","Los Angeles County","75","74","Not Indicated"
"CAA20160005","BELLFLOWER FRIENDSHIP MANOR","9550 OAK STREET","BELLFLOWER","CA","90706","Los Angeles County","144","143","Not Indicated"
"CAA20160022","GATEWAY APARTMENTS","13368 BEACH AVENUE","LOS ANGELES","CA","90292","Los Angeles County","21","20","Not Indicated"
"CAA20160029","HOLT + HAMILTON FAMILY APARTMENTS","934 W. HOLT AVENUE","POMONA","CA","91768","Los Angeles County","62","61","Not Indicated"
"CAA20160033","LDK SENIOR APARTMENTS","900 CRENSHAW BLVD.","LOS ANGELES","CA","90019","Los Angeles County","67","65","Not Indicated"
"CAA20160057","PALOMA TERRACE","5000 S. MAIN STREET","LOS ANGELES","CA","90037","Los Angeles County","59","58","Not Indicated"
"CAA20160078","THE GROVES","700 EAST MOUNTAIN STREET","PASADENA","CA","91104","Los Angeles County","44","42","Not Indicated"
"CAA20160085","WINNETKA SENIOR APARTMENTS","20750 SHERMAN WAY","WINNETKA","CA","91306","Los Angeles County","95","94","Not Indicated"
"CAA20161009","BEVERLY PARK SENIOR APARTMENTS","1071 S. LA CIENEGA BLVD.","LOS ANGELES","CA","90035","Los Angeles County","49","48","Not Indicated"
"CAA20161012","CEDAR SPRINGS APARTMENTS","1319 PALOMARES AVE","LA VERNE","CA","91750","Los Angeles County","35","34","Not Indicated"
"CAA20161013","CITYVIEW APARTMENTS (FKA BRETHREN MANOR)","3333 PACIFIC PLACE","LONG BEACH","CA","90806","Los Angeles County","296","279","Not Indicated"
"CAA20161017","DUARTE MANOR APARTMENTS","1235 NORTH HIGHLAND AVENUE","DUARTE","CA","90266","Los Angeles County","42","40","Not Indicated"
"CAA20161018","E VICTOR VILLA","555 WEST 92ND STREET","LOS ANGELES","CA","90040","Los Angeles County","46","45","Not Indicated"
"CAA20161023","HCHC RECAP I","1924 N. ARGYLE STREET","LOS ANGELES","CA","90068","Los Angeles County","68","65","Not Indicated"
"CAA20161024","HANCOCK GARDENS","303 SOUTH VAN NESS AVENUE","LOS ANGELES","CA","90020","Los Angeles County","66","65","Not Indicated"
"CAA20161025","HERITAGE SQUARE","762 N. FAIR OAKS AVENUE","PASADENA","CA","91103","Los Angeles County","70","69","Not Indicated"
"CAA20161026","IMMANUEL PLACE (FKA IMMANUEL SENIOR HOUSING)","3215 EAST 3RD STREET","LONG BEACH","CA","90814","Los Angeles County","25","24","Not Indicated"
"CAA20161034","MARMION WAY APARTMENTS","3500 MARMION WAY","LOS ANGELES","CA","90065","Los Angeles County","49","48","Not Indicated"
"CAA20161037","MOSAIC GARDENS AT MONTEREY PARK","534 N. CHANDLER AVE.","MONTEREY PARK","CA","91754","Los Angeles County","31","30","Not Indicated"
"CAA20161038","MOSAIC GARDENS AT WILLOWBROOK","2213 EAST EL SEGUNDO BLVD","COMPTON","CA","90222","Los Angeles County","61","60","Not Indicated"
"CAA20161048","REGENCY COURT APARTMENTS","720 FIFTH AVENUE COURT","MONROVIA","CA","91016","Los Angeles County","115","114","Not Indicated"
"CAA20161051","SANTA CECILIA APARTMENTS","117 S. BOYLE AVENUE","LOS ANGELES","CA","90033","Los Angeles County","79","78","Not Indicated"
"CAA20161054","SELMA COMMUNITY HOUSING","1605 N CHEROKEE AVENUE","LOS ANGELES","CA","90028","Los Angeles County","66","65","Not Indicated"
"CAA20161055","SILVER STAR APARTMENTS (FKA WEST VILLAS)","6558 WEST BOULEVARD","LOS ANGELES","CA","90043","Los Angeles County","49","48","Not Indicated"
"CAA20161061","THE PASEO AT CALIFORNIAN","1901 W. 6TH STREET","LOS ANGELES","CA","90057","Los Angeles County","53","52","Not Indicated"
"CAA20161063","THREE OAKS FKA NEWHALL AVENUE APARTMENTS","23610 NEWHALL AVENUE","SANTA CLARITA","CA","91321","Los Angeles County","30","29","Not Indicated"
"CAA20161064","TIKI APARTMENTS","7306 SANTA FE AVENUE","HUNTINGTON PARK","CA","90255","Los Angeles County","36","35","Not Indicated"
"CAA20165371","BLOSSOM PLAZA","900 N BROADWAY","LOS ANGELES","CA","90012","Los Angeles County","54","53","Not Indicated"
"CAA20170004","5400 HOLLYWOOD FAMILY APARTMENTS","5400 HOLLYWOOD BOULEVARD","LOS ANGELES","CA","90027","Los Angeles County","40","39","Not Indicated"
"CAA20170010","AMERICAN GOLD STAR MANOR","3080 GOLD STAR DR.","LONG BEACH","CA","90810","Los Angeles County","348","337","Not Indicated"
"CAA20170012","ANTELOPE VALLEY APARTMENTS","43460 32ND STREET WEST","LANCASTER","CA","93536","Los Angeles County","121","120","Not Indicated"
"CAA20170034","ICON ON ROSECRANS","14135 CERISE AVENUE","HAWTHORNE","CA","90250","Los Angeles County","127","126","Not Indicated"
"CAA20170037","MIRAGE TOWN HOMES","5221 SOUTH WESTERN AVENUE","LOS ANGELES","CA","90062","Los Angeles County","21","20","Not Indicated"
"CAA20170041","OLIVERA SENIOR APARTMENT (FKA DUDLEY ST SENIOR APTS)","600 S. DUDLEY STREET","POMONA","CA","91766","Los Angeles County","84","83","Not Indicated"
"CAA20170045","PANAMA HOTEL APARTMENTS","403 E 5TH STREET","LOS ANGELES","CA","90013","Los Angeles County","72","71","Not Indicated"
"CAA20170047","PILGRIM TOWER APARTMENTS","1207 SOUTH VERMONT AVENUE","LOS ANGELES","CA","90006","Los Angeles County","111","108","Not Indicated"
"CAA20170050","SEASONS II SENIOR APARTMENTS","21309 BLOOMFIELD AVENUE","LAKEWOOD","CA","90715","Los Angeles County","85","83","Not Indicated"
"CAA20172002","E. BOYD ESTERS MANOR","1101 NORTH CENTRAL AVE","COMPTON","CA","90220","Los Angeles County","50","49","Not Indicated"
"CAA20173001","COSTA AZUL SENIOR APARTMENTS","10829 FULTON WELLS AVE.","SANTA FE SPRINGS","CA","90670","Los Angeles County","280","56","Not Indicated"
"CAA20180005","LA VILLA PUENTE APARTMENTS","17351 MAIN STREET","LA PUENTE","CA","91744","Los Angeles County","121","120","Not Indicated"
"CAA20181002","127TH STREET APARTMENTS","550 WEST 127TH STREET","LOS ANGELES","CA","90044","Los Angeles County","85","84","Not Indicated"
"CAA20181008","ATHENS VISTAS","1300 W. 105TH STREET","LOS ANGELES","CA","90044","Los Angeles County","74","73","Not Indicated"
"CAA20181011","BEACHWOOD APARTMENTS","475 WEST 5TH STREET AND 505 WEST 6TH STREET","LONG BEACH","CA","90802","Los Angeles County","45","44","Not Indicated"
"CAA20181013","BLUE HIBISCUS","1125 NORTH DETROIT STREET","WEST HOLLYWOOD","CA","90046","Los Angeles County","22","21","Not Indicated"
"CAA20181014","BOYLE APARTMENTS AND JEWEL TERRACE APARTMENTS","2950 VAN BUREN PLACE","LOS ANGELES","CA","90007","Los Angeles County","67","64","Not Indicated"
"CAA20181015","CAMINO DEL MAR","1015 WEST E. STREET","WILMINGTON","CA","90744","Los Angeles County","88","87","Not Indicated"
"CAA20181018","CASA PAREDES","501 NORTH. SOTO STREET","LOS ANGELES","CA","90033","Los Angeles County","10","10","Not Indicated"
"CAA20181025","COURSON ARTS COLONY EAST","939 EAST AVENUE Q12","PALMDALE","CA","93550","Los Angeles County","81","80","Not Indicated"
"CAA20181026","CRENSHAW VILLAS","2645 CRENSHAW BOULEVARD","LOS ANGELES","CA","90016","Los Angeles County","50","49","Not Indicated"
"CAA20181033","EL SEGUNDO BOULEVARD APARTMENTS","535-611 W. EL SEGUNDO BLVD.","LOS ANGELES","CA","90064","Los Angeles County","75","74","Not Indicated"
"CAA20181035","GOOD SHEPHERD HOMES","510 AND 512 CENTINELA AVE","INGLEWOOD","CA","90302","Los Angeles County","70","69","Not Indicated"
"CAA20181045","KING 1101","1101 MARTIN LUTHER KING, JR. BLVD","LOS ANGELES","CA","90037","Los Angeles County","26","25","Not Indicated"
"CAA20181057","MIDDLETON PLACE","6700 MIDDLETON STREET","HUNTINGTON PARK","CA","90255","Los Angeles County","20","19","Not Indicated"
"CAA20181064","MOSAIC GARDENS AT WESTLAKE","111 S. LUCAS AVENUE","LOS ANGELES","CA","90026","Los Angeles County","125","123","Not Indicated"
"CAA20181067","PATH METRO VILLAS","345 N. WESTMORELAND AVE.","LOS ANGELES","CA","90004","Los Angeles County","65","64","Not Indicated"
"CAA20181068","PATH VILLAS EUCALYPTUS","240 W. LIME STREET","INGLEWOOD","CA","90301","Los Angeles County","40","39","Not Indicated"
"CAA20181070","PALO VERDE APARTMENTS","4704 PECK ROAD","EL MONTE","CA","91732","Los Angeles County","49","48","Not Indicated"
"CAA20181074","PARK PASEO","123 SOUTH ISABEL STREET","GLENDALE","CA","91205","Los Angeles County","97","96","Not Indicated"
"CAA20181080","PREMIER APARTMENTS","961 W. 93RD ST.","LOS ANGELES","CA","90037","Los Angeles County","120","116","Not Indicated"
"CAA20181081","RHF CRENSHAW GARDENS","3411 CRENSHAW BOULEVARD","LOS ANGELES","CA","90016","Los Angeles County","49","48","Not Indicated"
"CAA20181094","THE ARROYO","1626 LINCOLN BOULEVARD","SANTA MONICA","CA","90404","Los Angeles County","64","63","Not Indicated"
"CAA20181101","VISTA TOWER","3000 LEEWARD AVENUE","LOS ANGELES","CA","90005","Los Angeles County","230","228","Not Indicated"
"CAA20182006","FLORENCE MOREHOUSE","1750 W. MARTIN LUTHUR KING JR. BLVD.","LOS ANGELES","CA","90062","Los Angeles County","61","59","Not Indicated"
"CAA20182015","PIONEER GARDENS APARTMENTS","11011 CULTURA STREET","SANTA FE SPRINGS","CA","90670","Los Angeles County","141","140","Not Indicated"
"CAA20182018","THE SALVATION ARMY BELL OASIS APARTMENTS","5502 K STREET","BELL","CA","90201","Los Angeles County","65","64","Not Indicated"
"CAA20183002","BANA AT TUJUNGA (FKA SAMOA AVENUE APARTMENTS)","10046 NORTH SAMOA AVENUE","TUJUNGA","CA","91042","Los Angeles County","48","47","Not Indicated"
"CAA20183003","CRESCENT VILLAGES","1721 W. 8TH STREET AND 1315 W. 7TH STREET","LOS ANGELES","CA","90017","Los Angeles County","144","142","Not Indicated"
"CAA20183004","WEST ANGELES HOMES","4056-4100 SOUTH VERMONT AVE","LOS ANGELES","CA","90037","Los Angeles County","44","43","Not Indicated"
"CAA20190005","BEACON PLACE","1201 LONG BEACH BOULEVARD","LONG BEACH","CA","90813","Los Angeles County","39","38","Not Indicated"
"CAA20190007","CORONEL APARTMENTS","1600-1608 N. SERRANO AVE. AND 1601 N. HOBART BLVD.","LOS ANGELES","CA","90027","Los Angeles County","54","53","Not Indicated"
"CAA20190013","HARMONY GATES","5220 HARMONY AVENUE","LOS ANGELES","CA","91601","Los Angeles County","70","70","Not Indicated"
"CAA20190014","KENSINGTON CAMPUS","45244 32ND STREET WEST","LANCASTER","CA","93536","Los Angeles County","50","50","Not Indicated"
"CAA20190020","PAUL WILLIAMS APARTMENTS","1010 E. JEFFERSON BLVD","LOS ANGELES","CA","90011","Los Angeles County","41","40","Not Indicated"
"CAA20191003","6218 COMPTON AVENUE","6218 COMPTON AVENUE","LOS ANGELES","CA","90001","Los Angeles County","30","29","Not Indicated"
"CAA20191004","7TH AND WITMER APARTMENTS","697 S. WITMER STREET","LOS ANGELES","CA","90017","Los Angeles County","76","75","Not Indicated"
"CAA20191005","88TH AND VERMONT","8740-8750 S VERMONT AVENUE; 957 W 88TH STREET","LOS ANGELES","CA","90044","Los Angeles County","62","60","Not Indicated"
"CAA20191010","BALDWIN ROSE FAMILY VETERAN HOUSING","9953 ROSE AVENUE","EL MONTE","CA","91731","Los Angeles County","55","54","Not Indicated"
"CAA20191012","BEACON POINTE","1235 LONG BEACH BOULEVARD","LONG BEACH","CA","90813","Los Angeles County","121","120","Not Indicated"
"CAA20191026","CARSON COLONY","21205 MAIN STREET","CARSON","CA","90745","Los Angeles County","46","45","Not Indicated"
"CAA20191032","CIELITO LINDO APARTMENTS - PHASE II","2423 E 1ST STREET","LOS ANGELES","CA","90033","Los Angeles County","29","28","Not Indicated"
"CAA20191042","COURSON ARTS COLONY WEST (CAC WEST)","931 E. AVENUE, Q-12","PALMDALE","CA","93550","Los Angeles County","80","79","Not Indicated"
"CAA20191051","FEDERATION TOWER APARTMENTS","3799 EAST WILLOW STREET","LONG BEACH","CA","90815","Los Angeles County","50","49","Not Indicated"
"CAA20191063","JORDAN DOWNS PHASE 1A","2179 EAST CENTURY BOULEVARD","LOS ANGELES","CA","90002","Los Angeles County","115","113","Not Indicated"
"CAA20191066","LA78","1951 W 22ND STREET","LOS ANGELES","CA","90018","Los Angeles County","78","78","Not Indicated"
"CAA20191074","METRO @ WESTERN","3671 S. WESTERN AVENUE","LOS ANGELES","CA","90018","Los Angeles County","33","32","Not Indicated"
"CAA20191084","PALMDALE PARK APARTMENTS","38002 15TH ST E","PALMDALE","CA","93550","Los Angeles County","58","57","Not Indicated"
"CAA20191096","ROLLAND CURTIS EAST","1077 WEST 38TH STREET","LOS ANGELES","CA","90037","Los Angeles County","70","69","Not Indicated"
"CAA20191097","ROLLAND CURTIS WEST","1077 W. 38TH STREET","LOS ANGELES","CA","90037","Los Angeles County","70","69","Not Indicated"
"CAA20191117","VETERANS VILLAGE OF CARSON","21711 FIGUEROA STREET","CARSON","CA","90745","Los Angeles County","51","50","Not Indicated"
"CAA20191123","VISTA GRANDE COURT (FKA 5TH AND SONORA APARTMENTS)","1416 5TH STREET; 1116 SONORA AVENUE","GLENDALE","CA","91201","Los Angeles County","66","65","Not Indicated"
"CAA20191126","WEST ANGELES CITY PLACE SENIOR APARTMENTS","5414 CRENSHAW BOULEVARD","LOS ANGELES","CA","90043","Los Angeles County","70","69","Not Indicated"
"CAA20191127","WHITTIER AND DOWNEY SE","4200-4224 WHITTIER BLVD.","LOS ANGELES","CA","90023","Los Angeles County","71","70","Not Indicated"
"CAA20191128","YBARRA VILLAGE (FKA NEW DIRECTIONS WEST ADAMS)","3015 - 3031 SOUTH WEST VIEW STREET","LOS ANGELES","CA","90016","Los Angeles County","64","63","Not Indicated"
"CAA20192003","ANTELOPE VALLEY VETERANS AND FAMILIES","43517 E. SAHUAYO STREET","LANCASTER","CA","93535","Los Angeles County","75","74","Not Indicated"
"CAA20192005","CASA CARMEN","1800 W. 11TH ST.","LOS ANGELES","CA","90006","Los Angeles County","25","24","Not Indicated"
"CAA20194001","SIMPSON ARBOR APARTMENTS","7507 SIMPSON AVENUE","LOS ANGELES","CA","91605","Los Angeles County","83","82","Not Indicated"
"CAA20194002","WHITFIELD MANOR","12600 S. COMPTON AVE.","COMPTON","CA","90222","Los Angeles County","45","44","Not Indicated"
"CAA20200010","CASA DEL SOL","10966 W RATNER STREET","LOS ANGELES","CA","91352","Los Angeles County","44","43","Not Indicated"
"CAA20200029","KENSINGTON II","45348 32ND STREET WEST","LANCASTER","CA","93536","Los Angeles County","51","50","Not Indicated"
"CAA20200031","LAKEVIEW TERRACE APARTMENTS","12500 FILMORE STREET","LOS ANGELES (PACOIMA)","CA","91331","Los Angeles County","128","126","Not Indicated"
"CAA20200036","METRO @ BUCKINGHAM","4018 BUCKINGHAM ROAD","LOS ANGELES","CA","90008","Los Angeles County","103","102","Not Indicated"
"CAA20200057","STANFORD AVENUE APARTMENTS","5020 SANTA MONICA BOULEVARD","LOS ANGELES","CA","90029","Los Angeles County","85","83","Not Indicated"
"CAA20200069","WESTMONT VISTA","1755 W IMPERIAL HWY","LOS ANGELES","CA","90047","Los Angeles County","39","38","Not Indicated"
"CAA20201003","ARIA (FKA CAMBRIA APARTMENTS)","1532 CAMBRIA STREET","LOS ANGELES","CA","90017","Los Angeles County","57","56","Not Indicated"
"CAA20201018","ETHEL ARNOLD APARTMENTS","7850 S. NORMANDIE AVENUE","LOS ANGELES","CA","90044","Los Angeles County","81","80","Not Indicated"
"CAA20201025","JORDAN DOWNS PHASE 1B","2212 E. CENTURY BOULEVARD","LOS ANGELES","CA","90002","Los Angeles County","135","133","Not Indicated"
"CAA20201035","METAMORPHOSIS ON FOOTHILLL","13570 FOOTHILL BLVD.","SYLMAR","CA","91342","Los Angeles County","48","47","Not Indicated"
"CAA20201040","PATH METRO VILLAS - PHASE 2","320 N. MADISON AVENUE AND 333 N. WESTMORELAND AVENUE","LOS ANGELES","CA","90004","Los Angeles County","122","120","Not Indicated"
"CAA20201043","PARK WESTERN APARTMENTS","1301 W PARK WESTERN DRIVE","LOS ANGELES","CA","90732","Los Angeles County","216","214","Not Indicated"
"CAA20201046","PICO ROBERTSON SENIOR COMMUNITY","8862 WEST PICO BOULEVARD","LOS ANGELES","CA","90035","Los Angeles County","48","47","Not Indicated"
"CAA20201049","RAMPART MINT","252 S RAMPART BLVD","LOS ANGELES","CA","90057","Los Angeles County","23","22","Not Indicated"
"CAA20201050","RESIDENCES ON MAIN","6901 S. MAIN STREET","LOS ANGELES","CA","90003","Los Angeles County","50","49","Not Indicated"
"CAA20201052","ROBERT FARRELL + WESTERN GARDENS APARTMENTS","1818 W. 71ST STREET + 1742 W. 84TH PLACE","LOS ANGELES","CA","90047","Los Angeles County","70","68","Not Indicated"
"CAA20201055","STEP UP ON SECOND","1328 SECOND STREET","SANTA MONICA","CA","90401","Los Angeles County","36","35","Not Indicated"
"CAA20201058","SUN VALLEY SENIOR VETERANS APARTMENTS","9041 LAUREL CANYON BOULEVARD","LOS ANGELES","CA","91352","Los Angeles County","96","94","Not Indicated"
"CAA20201059","SWANSEA PARK SENIOR APARTMENTS PHASE 2","5151 W. ROMAINE STREET","LOS ANGELES","CA","90029","Los Angeles County","76","75","Not Indicated"
"CAA20201065","VILLA RAINTREE","11905 FERRIS ROAD","EL MONTE","CA","91732","Los Angeles County","70","69","Not Indicated"
"CAA20201066","VILLA VALLEY APARTMENTS","15950 SHERMAN WAY","VAN NUYS","CA","91406","Los Angeles County","146","145","Not Indicated"
"CAA20202038","PAVILION COURT APARTMENTS","8371 + 8405 TELEGRAPH ROAD","PICO RIVERA","CA","90660","Los Angeles County","132","130","Not Indicated"
"CAA20202045","ROYALS I + II APARTMENTS","717 + 721 WEST EL SEGUNDO BOULEVARD","LOS ANGELES","CA","90044","Los Angeles County","115","111","Not Indicated"
"CAA20204002","SENATOR APARTMENTS","729 S MAIN STREET","LOS ANGELES","CA","90014","Los Angeles County","98","97","Not Indicated"
"CAA20204004","WESTMORE LINDEN","1250 S. WESTMORELAND AVE.","LOS ANGELES","CA","94612","Los Angeles County","93","92","Not Indicated"
"CAA20210002","FLORENCE MILLS APARTMENTS","3501 S. CENTRAL AVENUE","LOS ANGELES","CA","90011","Los Angeles County","74","73","Not Indicated"
"CAA20210003","GREENWAY MEADOWS","1820 14TH STREET","SANTA MONICA","CA","90404","Los Angeles County","39","38","Not Indicated"
"CAA20210008","VISTAS DEL PUERTO APARTMENTS","1836 LOCUST AVE","LONG BEACH","CA","90806","Los Angeles County","48","47","Not Indicated"
"CAA20210011","ARBOLEDA APARTMENTS","1040 N UNRUH AVENUE","LA PUENTE","CA","91744","Los Angeles County","74","73","Not Indicated"
"CAA20210012","ARMINTA SQUARE APARTMENTS","11050 ARMINTA STREET","LOS ANGELES","CA","91352","Los Angeles County","110","109","Not Indicated"
"CAA20210028","ELDEN ELMS","1255 S ELDEN AVENUE","LOS ANGELES","CA","90006","Los Angeles County","93","92","Not Indicated"
"CAA20210030","FIRESTONE PHOENIX","7321 MIRAMONTE BOULEVARD","UNINCORPORATED LA CTY","CA","90001","Los Angeles County","44","43","Not Indicated"
"CAA20210032","GRAMERCY PLACE APARTMENTS","1856 S. WILTON PLACE","LOS ANGELES","CA","90019","Los Angeles County","64","62","Not Indicated"
"CAA20210035","HOBART GARDENS","1344 N HOBART BLVD","LOS ANGELES","CA","90027","Los Angeles County","142","141","Not Indicated"
"CAA20210040","KENSINGTON HOMES","45258, 45248 32ND STREET WEST","LANCASTER","CA","93536","Los Angeles County","51","50","Not Indicated"
"CAA20210041","KERNWOOD TERRACE APARTMENTS","337 N. MEDNIK AVENUE","EAST LOS ANGELES","CA","90022","Los Angeles County","51","50","Not Indicated"
"CAA20210045","MAGNOLIA VILLAS","1435 10TH STREET","SANTA MONICA","CA","90404","Los Angeles County","40","39","Not Indicated"
"CAA20210051","MIRAMAR TOWER","2000 MIRAMAR ST.","LOS ANGELES","CA","90057","Los Angeles County","157","156","Not Indicated"
"CAA20210062","PARQUE VISTA APARTMENTS","2581 E. CHAUCER STREET","LOS ANGELES","CA","90065","Los Angeles County","42","41","Not Indicated"
"CAA20210064","RISE APARTMENTS","4050 SOUTH FIGUEROA STREET","LOS ANGELES","CA","90037","Los Angeles County","57","56","Not Indicated"
"CAA20210067","ROSA DE CASTILLA APARTMENTS","4208 E. HUNTINGTON DRIVE SOUTH","LOS ANGELES","CA","90032","Los Angeles County","85","83","Not Indicated"
"CAA20210071","SPRINGHAVEN (FKA WILLOWBROOK 2)","11815 WILMINGTON AVENUE","LOS ANGELES","CA","90059","Los Angeles County","100","99","Not Indicated"
"CAA20210076","THE SPARK AT MIDTOWN","1900 LONG BEACH BOULEVARD","LONG BEACH","CA","90806","Los Angeles County","95","94","Not Indicated"
"CAA20210080","VETERANS PARK APARTMENTS","444 W. COMMERCIAL STREET","POMONA","CA","91768","Los Angeles County","61","60","Not Indicated"
"CAA20210089","WOODBRIDGE APARTMENTS","1117 ELM AVENUE","LONG BEACH","CA","90813","Los Angeles County","49","47","Not Indicated"
"CAA20211012","ASHLEY WILLOWBROOK","11739 HOLMES AVENUE","LOS ANGELES","CA","90059","Los Angeles County","61","60","Not Indicated"
"CAA20211014","BLOOM AT MAGNOLIA","1770 MAGNOLIA AVENUE","LONG BEACH","CA","90813","Los Angeles County","40","39","Not Indicated"
"CAA20211020","DORIE MILLER MANOR","947 E. 120TH STREET","LOS ANGELES","CA","90059","Los Angeles County","36","35","Not Indicated"
"CAA20211023","EMERSON APARTMENTS","4760 MELROSE AVENUE","LOS ANGELES","CA","90029","Los Angeles County","39","38","Not Indicated"
